customer_name,customer_party_unique_reference_number,customer_code,ods_key,customer_facility_types,customer_facility_party_role_types
HORSELL GRAPHIC INDUSTRIES LIMITED,00301554,00002861,00002861,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
HOUCHIN AEROSPACE LTD,00302168,00004375,00004375,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
HSBC BANK PLC,00300365,00005733,00005733,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
ASSET BASED GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","SOLE LENDER
LEAD/AGENT BANK
LEAD/AGENT BANK
LEAD/AGENT BANK
SYNDICATE LENDER
SYNDICATE LENDER
SYNDICATE LENDER
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
HSBC BANK PLC,00300366,00005735,00005735,"PARIS CLUB OD TRANCHE
BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
PROJECT FINANCING GUARANTEE
ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE","PARIS CLUB PAYEE
SYNDICATE LENDER
LEAD/AGENT BANK
SYNDICATE LENDER
SYNDICATE LENDER
LEAD/AGENT BANK
PARIS CLUB PAYEE"
HYDRO POLYMERS LIMITED,00306672,00002587,00002587,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
I. GUNDLE LIMITED,00306689,00003318,00003318,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
IE CONTRACTORS LIMITED,00304544,00000336,00000336,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
INDRA (LONDON) LIMITED,00301398,00002591,00002591,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
INGERSOLL-RAND SALES COMPANY LIMITED,00306844,00002593,00002593,"PARIS CLUB FD TRANCHE
PARIS CLUB CI TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
INPROJEX INTERNATIONAL (U.K.) LIMITED,00306905,00002595,00002595,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
INTERCARE PRODUCTS LIMITED,00302443,00002596,00002596,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
INTERNATIONAL COMPUTERS (OVERSEAS) LIMITED,00313856,00003423,00003423,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
INTER-TRADE DEVELOPMENT CONSULTANCY LTD.,00300536,00003214,00003214,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
INVENSYS PLC,00302220,00004060,00004060,BUYER CREDIT GUARANTEE,PARIS CLUB PAYEE
J.H. SANKEY & SON LIMITED,00300404,00003102,00003102,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
JACOBS U.K. LIMITED,00309641,00003197,00003197,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
JAYEX TECHNOLOGY LIMITED,00301169,00002612,00002612,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
JCB SALES LIMITED,00304773,00001824,00001824,"EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)
LINE OF CREDIT GUARANTEE
EXPORT INSURANCE (EXIP)
SUPPLIER CREDIT FINANCE GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","UNINSURED AMOUNT
SYNDICATE LENDER
EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
JETYRES LIMITED,00301214,00002691,00002691,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NORTHERN IRELAND SPINNERS LIMITED,00302499,00002981,00002981,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NOVARTIS NUTRITION UK LIMITED,00300453,00003044,00003044,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NOXET UK LIMITED,00303975,00000752,00000752,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
OVERSEAS FARMERS GROUP LTD,00303884,00002866,00002866,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
"P. FANGHANEL & COMPANY, LIMITED",00300207,00003058,00003058,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
P.A.HILTON LTD.,00302869,00000726,00000726,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PARKE DAVIS & CO LTD (PHARMACEUTICAL,NULL,00005754,00005754,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PAUL RICHARD LUCAS,NULL,00211506,00211506,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PEARSON EDUCATION LTD,00300309,00005697,00005697,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PERKINS ENGINES COMPANY LIMITED,00309378,00004031,00004031,"PARIS CLUB CI TRANCHE
BUYER CREDIT GUARANTEE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PERKINS LIMITED,00304072,00003988,00003988,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PHG REALISATION 001 LIMITED,00307146,00003150,00003150,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PHILIPS ELECTRONICS UK LTD.,00300377,00004515,00004515,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PHOENIX ENGINEERING CO LTD,00302215,00000775,00000775,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PILAT EUROPE LIMITED,00306220,00205569,00205569,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PLATT SACO LOWELL LTD,00301746,00000514,00000514,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PLESSEY COMPANY LTD,00302311,00000335,00000335,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PRAYJAY PARTNERS LIMITED,00307147,00002232,00002232,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PRYSMIAN CABLES & SYSTEMS LIMITED,00306710,00004163,00004163,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PUMAMAIN LIMITED,00308970,00001913,00001913,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PYE TELECOMMUNICATIONS LTD,00303903,00002140,00002140,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PZ CUSSONS (INTERNATIONAL) LIMITED,00301587,00003239,00003239,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
QUINTAD LIMITED,00301829,00003174,00003174,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
QUINTON HAZELL AUTOMOTIVE LIMITED,00313488,00003175,00003175,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
R. ASUDAMAL & SONS LIMITED,00306899,00003192,00003192,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
R.N.LIMITED,00308587,00003179,00003179,"PARIS CLUB CI TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
RE-INSURER ECA
PARIS CLUB PAYEE"
RABTHERM INTERNATIONAL LIMITED,00304559,00003183,00003183,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
RAMNICK ESTABLISHMENT INC.,NULL,00002038,00002038,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
RANCO CONTROLS LIMITED,00302373,00003257,00003257,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
RARMOSS LIMITED,00301801,00003260,00003260,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
RECTELLA INTERNATIONAL LIMITED,00301814,00003266,00003266,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
REGENT LABORATORIES LIMITED,00300387,00003269,00003269,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
RE-QUEST INFORMATION LIMITED,00300295,00003272,00003272,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
RESIDENTIAL MONITORING COMPANY LIMITED,00313705,00003077,00003077,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
REXAM WCP LIMITED,00308581,00003275,00003275,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
JEWELWIDE LIMITED,00302956,00002692,00002692,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
JOHN A WHEELER,NULL,00002216,00002216,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
JOHN BROWN PLASTICS MACHINERY LTD,00302526,00004456,00004456,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
JOHNSON & JOHNSON MANAGEMENT LIMITED,00302446,00000824,00000824,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
JOHNSON MATTHEY PLC,00307422,00000876,00000876,"PARIS CLUB CI TRANCHE
EXPORT DEVELOPMENT GUARANTEE
EXPORT DEVELOPMENT GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
FACILITY CUSTOMER
Ultimate Obligor
EXPORTER/OII INVESTOR
PARIS CLUB PAYEE"
JORDAN JOR,NULL,00005610,00005610,"PARIS CLUB FD TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
FACILITY CUSTOMER
Ultimate Obligor
Ultimate Obligor"
JOSEPH TIPPER LIMITED,00307755,00002702,00002702,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
K. LOKUMAL (LONDON) LIMITED,00301382,00002707,00002707,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
KANTHAL LIMITED,00301992,00002709,00002709,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
KEEN (WORLD MARKETING) LIMITED,00302909,00002712,00002712,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
"KELLETT,WOODMAN & CO.,LIMITED",00301489,00002760,00002760,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
KEMAR & SON LTD,NULL,00002860,00002860,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
KENFORD ENGINEERING LIMITED,00306594,00002218,00002218,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
KENNAMETAL HERTEL EDG LIMITED,00301649,00002719,00002719,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
KERAPLATE LIMITED,00308745,00002720,00002720,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
KVAERNER ENGINEERING & CONSTRUCTION UK LIMITED,00301678,00004113,00004113,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LABOUR PUMP COMPANY LIMITED,00304168,00000779,00000779,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LAING-NATIONAL LIMITED,00301596,00004553,00004553,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LENG ROBERTS & COMPANY (LONDON) LIMITED,00300289,00002808,00002808,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
LIBERTY MUTUAL INSURANCE EUROPE SE,00315331,00277874,00277874,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","RE-INSURER ECA
PARIS CLUB PAYEE"
LIDCELL LIMITED,00301139,00003330,00003330,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LINDAL VALVE COMPANY LIMITED,00303225,00002814,00002814,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LLOYD INSTRUMENTS LIMITED,00313718,00002821,00002821,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LLOYDS BANK INTERNATIONAL LTD,00301387,00004332,00004332,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LLOYDS BANK LTD,NULL,00005730,00005730,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LLOYDS BANK PLC,00300302,00004333,00004333,"ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
PARIS CLUB CI TRANCHE
SUPPLIER CREDIT FINANCE GUARANTEE
ASSET BASED GUARANTEE
PARIS CLUB OD TRANCHE
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
PARIS CLUB FD TRANCHE
SUPPLIER CREDIT FINANCE GUARANTEE","LEAD/AGENT BANK
SOLE LENDER
SOLE LENDER
LEAD/AGENT BANK
PARIS CLUB PAYEE
SYNDICATE LENDER
SYNDICATE LENDER
PARIS CLUB PAYEE
LEAD/AGENT BANK
SYNDICATE LENDER
PARIS CLUB PAYEE
SOLE LENDER"
LLOYDS SYNDICATE 1183 TALBOT,00315337,00277849,00277849,"LINE OF CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE","PARIS CLUB PAYEE
RE-INSURER ECA
RE-INSURER ECA"
LLOYDS SYNDICATE 1919 STARR,00315341,00277797,00277797,"BUYER CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE","RE-INSURER ECA
PARIS CLUB PAYEE
PARIS CLUB PAYEE
RE-INSURER ECA"
LLOYDS SYNDICATE 2001 MS AMLIN,00315334,00277864,00277864,"BUYER CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE","RE-INSURER ECA
PARIS CLUB PAYEE
RE-INSURER ECA"
LOCKHEED MARTIN UK LIMITED,00311162,00004517,00004517,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LONRHO AFRICA TRADE & FINANCE LIMITED,00306554,00002827,00002827,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LRC PRODUCTS LIMITED,00300491,00000765,00000765,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
M.DIALDAS AND SONS(U.K.)LIMITED,00300236,00002831,00002831,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MACEDONIA MKD,NULL,00005635,00005635,"PARIS CLUB CI TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE
PARIS CLUB OD TRANCHE","Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER"
MAN TRUCK AND BUS UK LIMITED,00313937,00002839,00002839,"PARIS CLUB CI TRANCHE
SUPPLIER CREDIT FINANCE GUARANTEE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
EXPORTER/OII INVESTOR
PARIS CLUB PAYEE"
MARCONI CORPORATION PLC,NULL,00005768,00005768,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MARCONI CORPORATION PLC,NULL,00005769,00005769,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
REXEL BUSINESS MACHINES LIMITED,00303923,00002142,00002142,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
RHODIA ECO SERVICES LIMITED,00306808,00003277,00003277,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
ROBERT BAILEY & SON PUBLIC LIMITED COMPANY,00304108,00002871,00002871,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
ROBERT HUDSON (RALETRUX) LIMITED,00307184,00003321,00003321,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
ROBERT SZEMERE,NULL,00001197,00001197,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
ROBINSON PLC,00307462,00003283,00003283,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
ROCHALCHET(U.K.)LIMITED,00300390,00003083,00003083,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
ROTHERY LIMITED,00308692,00002862,00002862,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
ROUSSEL LABORATORIES LTD,00302576,00000787,00000787,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
ROYAL BANK OF SCOTLAND,00313613,00005741,00005741,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","LEAD/AGENT BANK
SYNDICATE LENDER
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
ROYAL BANK OF SCOTLAND PLC,NULL,00005749,00005749,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","LEAD/AGENT BANK
SYNDICATE LENDER
Ultimate Obligor
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
RUSTON DIESELS LTD,00301803,00004029,00004029,BUYER CREDIT GUARANTEE,PARIS CLUB PAYEE
SAVOY LABORATORIES (INTERNATIONAL) LIMITED,00306891,00003292,00003292,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SCANDINAVIAN TRADING AND FINANCIAL SERVICES LIMITED,00301235,00000386,00000386,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SCANDURA LIMITED,00301504,00003293,00003293,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SCHWARZ PHARMA LIMITED,00303753,00003296,00003296,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SCOTTISH ELECTRIC(HOLDINGS) LIMITED,00308570,00003379,00003379,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SELECTUS LIMITED,00308603,00003384,00003384,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SEYCHELLES SYC,NULL,00216978,00216978,"PARIS CLUB CI TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB FD TRANCHE","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
SHEPPARD ROBSON INTERNATIONAL LIMITED,00309270,00003774,00003774,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SHERWOOD MEDICAL INDUSTRIES LIMITED,00302878,00003391,00003391,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SIEMENS TRAFFIC CONTROLS LIMITED,00304759,00003110,00003110,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SIERRA LEONE SLE,NULL,00005622,00005622,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE
PARIS CLUB OD TRANCHE
PARIS CLUB CI TRANCHE","Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER"
SINACUSA TRADING SA,NULL,00002043,00002043,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SIR JAMES FARMER NORTON & CO (INTERNATIONAL) LTD.,00301920,00000856,00000856,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
SIVERS LIMITED,00302914,00002961,00002961,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SMITH & NEPHEW MEDICAL LIMITED,00302572,00003399,00003399,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SMITH & TYERS LIMITED,00306950,00003400,00003400,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SMITH KLINE & FRENCH LABORATORIES LIMITED,00302571,00004479,00004479,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SOLLATEK (UK) LTD,00306636,00000867,00000867,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
SPERRIN METAL PRODUCTS LTD,00302500,00002044,00002044,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
ST. IVEL LIMITED,00302550,00003416,00003416,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
STANDARD CHARTERED BANK,00306642,00004328,00004328,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)
BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
LINE OF CREDIT GUARANTEE
PARIS CLUB OD TRANCHE","LEAD/AGENT BANK
SOLE LENDER
LEAD/AGENT BANK
SOLE LENDER
SYNDICATE LENDER
PARIS CLUB PAYEE
DL PANEL AGENT BANK
SYNDICATE LENDER
PARIS CLUB PAYEE
SYNDICATE LENDER
PARIS CLUB PAYEE"
STANDARD CHARTERED BANK,00307527,00005742,00005742,"ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","LEAD/AGENT BANK
SYNDICATE LENDER
SYNDICATE LENDER
LEAD/AGENT BANK
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
STANDARD CHARTERED BANK,00307527,00005746,00005746,"ASSET BASED GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","LEAD/AGENT BANK
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
STANDARD CHARTERED BANK,00307571,00005743,00005743,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
STANDARD CHARTERED BANK,00307571,00005744,00005744,"ASSET BASED GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","SYNDICATE LENDER
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
